empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Glows- Insumos de Estetica,Tienda Holística / Sahumerios,"Calle Angel D'ambra 36, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 430-1167,https://instagram.com/glows.rcia,https://maps.google.com/?cid=15664092487107433060,5,3,,"lunes: 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@glowsinsumosdeesteti,,03624301167,7,,Google Places API,2026-05-29
Sala de Yoga,Tienda Holística / Sahumerios,"Salta 364, 142 H3504FOC 100, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,011 3088-2505,https://www.toneyoga.com.ar/,https://maps.google.com/?cid=16559442256344514577,5,53,,lunes: 7:30–21:30; martes: 7:30–21:30; miércoles: 7:30–21:30; jueves: 7:30–21:30; viernes: 7:30–21:30; sábado: Cerrado; domingo: Cerrado,@saladeyoga,,01130882505,8,,Google Places API,2026-05-29
Casa de Āsanas,Tienda Holística / Sahumerios,"Av. Hernandarias 332, H3500BYQ Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 466-1111,https://instagram.com/casadeasanas?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=3969164460626314414,5,25,,lunes: 10:00–21:00; martes: 10:00–21:00; miércoles: 10:00–21:00; jueves: 10:00–21:00; viernes: 10:00–21:00; sábado: Cerrado; domingo: Cerrado,@casadesanas,,03624661111,8,,Google Places API,2026-05-29
Centro de Yoga del Chaco,Tienda Holística / Sahumerios,"Arbo y Blanco 175, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 440-5250,https://www.facebook.com/Centrodeyogadelchaco/,https://maps.google.com/?cid=3933734053588347195,5,7,,"lunes: 8:00–12:00, 14:00–22:00; martes: 8:00–12:00, 14:00–22:30; miércoles: 8:00–12:00, 17:00–19:30; jueves: 8:00–12:00, 14:00–22:00; viernes: 8:00–12:00, 14:00–22:00; sábado: Cerrado; domingo: Cerrado",@centrodeyogadelchaco,,03624405250,7,,Google Places API,2026-05-29
Multiespacio Yoga y Bienestar,Tienda Holística / Sahumerios,"CMF, San Lorenzo 246, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 461-0502,,https://maps.google.com/?cid=6389597418616765831,4.8,18,,lunes: Cerrado; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–21:00; domingo: 8:00–21:00,@multiespacioyogaybie,,03624610502,5,,Google Places API,2026-05-29
Asociación Argentina de Yoga: Filial Nordeste Dirección de Estudios,Tienda Holística / Sahumerios,"C. Don Bosco 430, H3500AHJ Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 422-3185,http://www.facebook.com/AsociacionArgentinaDeYoga,https://maps.google.com/?cid=10570995355263589311,5,2,,lunes: 9:00–21:30; martes: 9:00–21:30; miércoles: 9:00–21:30; jueves: 9:00–21:30; viernes: 9:00–21:30; sábado: 9:00–21:30; domingo: Cerrado,@asociacinargentinade,,03624223185,7,,Google Places API,2026-05-29
Brazos Abiertos,Tienda Holística / Sahumerios,"Saavedra 667, H3500ANM Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 453-1457,https://www.facebook.com/brazosabiertosresistencia/,https://maps.google.com/?cid=9183864977912875711,4.8,15,,,@brazosabiertos,,03624531457,7,,Google Places API,2026-05-29
Prana Yoga Chaco,Tienda Holística / Sahumerios,"C. 2 de Abril de 1982 1218, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 454-0900,,https://maps.google.com/?cid=2667143492221533783,1,1,,lunes: 8:30–22:00; martes: 14:30–21:30; miércoles: 8:30–22:00; jueves: 14:30–21:30; viernes: 14:00–20:30; sábado: Cerrado; domingo: Cerrado,@pranayogachaco,,03624540900,3,,Google Places API,2026-05-29
SHANTI Yoga y Gym,Tienda Holística / Sahumerios,"San Martín 83 26.8747722, -60.2188244, H3530 Quitilipi, Chaco, Argentina",Quitilipi,Chaco,0364 436-4245,https://www.instagram.com/shanti_gym_yoga?igsh=enZoZHo5bHR3anJz,https://maps.google.com/?cid=11159970332749913468,4.8,17,,"lunes: 9:00–12:00, 17:00–21:30; martes: 9:00–12:00, 17:00–21:30; miércoles: 9:00–12:00, 17:00–21:30; jueves: 9:00–12:00, 18:00–21:30; viernes: 9:00–12:00, 16:30–20:30; sábado: Cerrado; domingo: Cerrado",@shantiyogaygym,,03644364245,7,,Google Places API,2026-05-29
SANTERIA SAN CAYETANO,Tienda Holística / Sahumerios,"Crisostomo Alvarez 455 Entre congreso y 9 de julio, Crisóstomo Alvarez 586, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 500-3007,http://www.facebook.com/santeriasancayetano,https://maps.google.com/?cid=12659888653208531145,4.3,30,,"lunes: 9:00–13:30, 17:00–21:30; martes: 9:00–13:30, 17:00–21:30; miércoles: 9:00–13:30, 17:00–21:30; jueves: 9:00–13:30, 17:00–21:30; viernes: 9:00–13:30, 17:00–21:30; sábado: 9:00–13:30, 17:00–21:30; domingo: Cerrado",@santeriasancayetano,,03815003007,8,,Google Places API,2026-05-29
Rincón del Aroma- Saphirus,Tienda Holística / Sahumerios,"Gral. José de San Martín 823, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 544-9029,https://rincondelaroma.com.ar/,https://maps.google.com/?cid=4490599062711873471,4.5,22,,lunes: 9:00–20:30; martes: 9:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–20:30; viernes: 9:00–20:30; sábado: 9:30–13:30; domingo: Cerrado,@rincndelaromasaphiru,,03815449029,8,,Google Places API,2026-05-29
Mundo Aromas,Tienda Holística / Sahumerios,"Catamarca 159 San Miguel de Tucuman, T4000 1000000, Tucumán, Argentina",1000000,Tucumán,0381 319-4513,https://taplink.cc/mundoaromas.tuc,https://maps.google.com/?cid=890714857615134210,4.7,115,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–13:30; domingo: Cerrado,@mundoaromas,,03813194513,8,,Google Places API,2026-05-29
Santeria San Benito,Tienda Holística / Sahumerios,"Av. Colón 573, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,,https://www.facebook.com/profile.php?id=100093589041805,https://maps.google.com/?cid=3289872300597292258,4.7,19,,"lunes: 8:30–12:30, 17:30–21:00; martes: 8:30–12:30, 17:30–21:00; miércoles: 8:30–12:30, 17:30–21:00; jueves: 8:30–12:30, 17:30–21:00; viernes: 8:30–12:30, 17:30–21:00; sábado: 8:30–12:30, 17:30–21:00; domingo: Cerrado",@santeriasanbenito,,,5,,Google Places API,2026-05-29
Saphirus Oficial Tucumán,Tienda Holística / Sahumerios,"Pcia de Mendoza 817, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 364-7363,,https://maps.google.com/?cid=7826255544829438471,4.9,13,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00; domingo: Cerrado",@saphirusoficialtucum,,03813647363,5,,Google Places API,2026-05-29
Santería La Estrella de Italia - de Manuel Eduardo De Innocentiis - Fundada en 1894,Tienda Holística / Sahumerios,"Av. 24 de Septiembre 41, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 232-7761,,https://maps.google.com/?cid=983781298639516321,5,21,,"lunes: 9:30–13:30, 18:30–21:00; martes: 9:30–13:30, 18:30–21:00; miércoles: 9:30–13:30, 18:30–21:00; jueves: 9:30–13:30, 18:30–21:00; viernes: 9:30–13:30, 18:30–21:00; sábado: 9:30–13:30, 18:30–21:00; domingo: Cerrado",@santeralaestrelladei,,03812327761,6,,Google Places API,2026-05-29
Ashram,Tienda Holística / Sahumerios,"Santiago del Estero 612, T4000DVN San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 421-2911,,https://maps.google.com/?cid=8446083941946373222,4.5,14,,"lunes: 9:00–13:15, 17:15–21:15; martes: 9:00–13:15, 17:15–21:15; miércoles: 9:00–13:15, 17:15–21:15; jueves: 9:00–13:15, 17:15–21:15; viernes: 9:00–13:15, 17:15–21:15; sábado: 9:00–13:15; domingo: Cerrado",@ashram,,03814212911,5,,Google Places API,2026-05-29
Sahumerios La Marucha,Tienda Holística / Sahumerios,"Pje. Sáenz Peña 2245, T4001 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 582-3417,,https://maps.google.com/?cid=16185140078240700965,5,1,,lunes: 9:00–22:00; martes: 9:00–22:00; miércoles: 9:00–22:00; jueves: 9:00–22:00; viernes: 9:00–22:00; sábado: 9:00–22:00; domingo: 9:00–22:00,@sahumerioslamarucha,,03815823417,5,,Google Places API,2026-05-29
"Santería y comercio esotérico ""Naidu""",Tienda Holística / Sahumerios,"Av. 24 de Septiembre 217, T4000CNE San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,,,https://maps.google.com/?cid=2387876522196509207,5,4,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–21:00; domingo: Cerrado,@santeraycomercioesot,,,3,,Google Places API,2026-05-29
Conforam - Saphirus Oficial,Tienda Holística / Sahumerios,"San Juan 1184, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 544-9029,,https://maps.google.com/?cid=15348751527919887199,4.6,146,,"lunes: 9:00–13:00, 14:00–18:00; martes: 9:00–13:00, 14:00–18:00; miércoles: 9:00–13:00, 14:00–18:00; jueves: 9:00–13:00, 14:00–18:00; viernes: 9:00–13:00, 14:00–18:00; sábado: 9:30–13:30; domingo: Cerrado",@conforamsaphirusofic,,03815449029,6,,Google Places API,2026-05-29
Tienda holistica,Tienda Holística / Sahumerios,"Av. Colón 2301, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 639-8777,,https://maps.google.com/?cid=7819445754094792025,,,,lunes: 10:00–22:00; martes: 10:00–22:00; miércoles: 10:00–22:00; jueves: 10:00–22:00; viernes: 10:00–22:00; sábado: 11:00–21:30; domingo: Cerrado,@tiendaholistica,,03816398777,3,,Google Places API,2026-05-29
Santería Divina Misericordia,Tienda Holística / Sahumerios,"IJF San Miguel de Tucumán Tucumán AR, Buenos Aires 256, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,,https://www.facebook.com/santeria.divinamisericordia.1,https://maps.google.com/?cid=6693950391877498641,5,16,,"lunes: 9:00–14:00, 17:00–20:30; martes: 9:00–14:00, 17:00–20:30; miércoles: 9:00–14:00, 17:00–20:30; jueves: 9:00–14:00, 17:00–20:30; viernes: 9:00–14:00, 17:00–20:30; sábado: 9:00–14:00; domingo: Cerrado",@santeradivinamiseric,,,5,,Google Places API,2026-05-29
Santería Catolica San Pablo Apostol,Tienda Holística / Sahumerios,"San Juan 792, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 430-1440,,https://maps.google.com/?cid=951164699763757203,4.6,45,,"lunes: 9:00–12:30, 17:30–21:00; martes: 9:00–12:30, 17:30–21:00; miércoles: 9:00–12:30, 17:30–21:00; jueves: 9:00–12:30, 17:30–21:00; viernes: 9:00–12:30, 17:30–21:00; sábado: 9:00–12:30; domingo: Cerrado",@santeracatolicasanpa,,03814301440,6,,Google Places API,2026-05-29
SANTERIA SAN ROQUE,Tienda Holística / Sahumerios,"Av. 24 de Septiembre 70, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,,,https://maps.google.com/?cid=12192711683113414965,3.7,31,,"lunes: 8:00–13:00, 17:00–21:00; martes: 8:00–13:00, 17:00–21:00; miércoles: 8:00–13:00, 17:00–21:00; jueves: 8:00–13:00, 17:00–21:00; viernes: 8:00–13:00, 17:00–21:00; sábado: Cerrado; domingo: Cerrado",@santeriasanroque,,,2,,Google Places API,2026-05-29
Santeria,Tienda Holística / Sahumerios,"Pcia de Jujuy, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,,,https://maps.google.com/?cid=12010586748659427823,,,,,@santeria,,,1,,Google Places API,2026-05-29
Santería,Tienda Holística / Sahumerios,"Crisóstomo Alvarez, San Luis &, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,,,https://maps.google.com/?cid=16548232131484776414,,,,,@santera,,,1,,Google Places API,2026-05-29
Santería Schoenstatt,Tienda Holística / Sahumerios,"Av. Aconquija 1799 Local 7, T4107 Yerba Buena, Tucumán, Argentina",Yerba Buena,Tucumán,0381 539-2128,,https://maps.google.com/?cid=16079216008051372254,3.7,11,,"lunes: 9:00–13:00, 17:30–21:30; martes: 9:00–13:00, 17:30–21:30; miércoles: 9:00–13:00, 17:30–21:30; jueves: 9:00–13:00, 17:30–21:30; viernes: 9:00–13:00, 17:30–21:30; sábado: 10:00–14:00, 17:30–21:30; domingo: 10:00–14:00, 18:00–21:00",@santeraschoenstatt,,03815392128,3,,Google Places API,2026-05-29
Biogreen Tucumán - Sede Regional - Representante Oficial - NOA,Tienda Holística / Sahumerios,"Crisóstomo Alvarez 1434, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 418-8493,,https://maps.google.com/?cid=13327871767762122447,5,2,,"lunes: 10:00–13:00, 17:00–20:00; martes: Cerrado; miércoles: 10:00–13:00; jueves: Cerrado; viernes: 10:00–13:00; sábado: Cerrado; domingo: Cerrado",@biogreentucumnsedere,,03814188493,5,,Google Places API,2026-05-29
Aromatica SRL,Tienda Holística / Sahumerios,"San Juan 992, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 508-2390,,https://maps.google.com/?cid=13189833057215806168,5,17,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–13:30; domingo: Cerrado,@aromaticasrl,,03815082390,5,,Google Places API,2026-05-29
Aromas del Prado Biogreen Tucumán - Ivanna del Prado,Tienda Holística / Sahumerios,"Castelli 1030, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 625-3035,https://www.facebook.com/share/128KpHmUMUW/,https://maps.google.com/?cid=7552092114874888122,5,12,,"lunes: 9:30–13:00, 16:00–20:30; martes: 9:30–13:00, 16:00–20:30; miércoles: 9:30–13:00, 16:00–20:30; jueves: 9:30–13:00, 16:00–20:30; viernes: 9:30–13:00, 16:00–20:30; sábado: 9:30–13:00; domingo: Cerrado",@aromasdelpradobiogre,,03816253035,7,,Google Places API,2026-05-29
Botánica Anahi - EL HERBOLARIO Tuc - Herboristería,Tienda Holística / Sahumerios,"C. República de Francia 60, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 257-4358,https://elherbolario.kyte.site/es/,https://maps.google.com/?cid=17103795482324308649,4.8,33,,"lunes: 8:00–12:30, 16:30–20:00; martes: 8:00–12:30, 16:30–20:00; miércoles: 8:00–12:30, 16:30–20:00; jueves: 8:00–12:30, 16:30–20:00; viernes: 8:00–12:30, 16:30–20:00; sábado: 8:30–13:00; domingo: Cerrado",@botnicaanahielherbol,,03812574358,8,,Google Places API,2026-05-29
Herboristería Anatai - EL HERBOLARIO Tuc,Tienda Holística / Sahumerios,"Pcia de Córdoba 641, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 257-4355,https://elherbolario.kyte.site/es,https://maps.google.com/?cid=12913868059053662161,4.3,50,,"lunes: 8:30–13:00, 17:00–20:30; martes: 8:30–13:00, 17:00–20:30; miércoles: 8:30–13:00, 17:00–20:30; jueves: 8:30–13:00, 17:00–20:30; viernes: 8:30–13:00, 17:00–20:30; sábado: 9:00–13:30; domingo: Cerrado",@herboristeraanataiel,,03812574355,8,,Google Places API,2026-05-29
CyP Aromatizacion - Saphirus,Tienda Holística / Sahumerios,"Galeria paseo del norte, Pcia de Mendoza 667 Local 11, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 247-8271,http://www.cyparomatizacion.com.ar/,https://maps.google.com/?cid=15587821812993851500,5,128,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–14:00; domingo: Cerrado",@cyparomatizacionsaph,,03812478271,8,,Google Places API,2026-05-29
Centro de Reiki y Terapias Holística Kuan Yin de Mia Diaz,Tienda Holística / Sahumerios,"Centro Holistico zona sur, Consultorio Holistico zona sur, San Luis 500, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 476-7751,,https://maps.google.com/?cid=1613546587867070935,5,21,,lunes: 13:00–17:00; martes: Cerrado; miércoles: 13:00–17:00; jueves: Cerrado; viernes: 13:00–17:00; sábado: 17:00–20:00; domingo: Cerrado,@centrodereikiyterapi,,03814767751,6,,Google Places API,2026-05-29
La Casa del Aroma,Tienda Holística / Sahumerios,"Pje. David Sorol 318, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 637-1078,https://www.instagram.com/lacasadelaroma1/,https://maps.google.com/?cid=1561553924209755194,4.9,9,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@lacasadelaroma,,03816371078,7,,Google Places API,2026-05-29
Lunita Tucumana Tienda de regalos,Tienda Holística / Sahumerios,"T4101 Las Talitas, Tucumán, Argentina",Las Talitas,Tucumán,0381 399-6339,,https://maps.google.com/?cid=5335431302534134326,5,3,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–18:00; domingo: Cerrado,@lunitatucumanatienda,,03813996339,5,,Google Places API,2026-05-29
Just by Car,Tienda Holística / Sahumerios,"Jonas Salk 2120, T4107 Yerba Buena, Tucumán, Argentina",Yerba Buena,Tucumán,0381 350-1527,https://www.instagram.com/just.bycar?igsh=MWwxbnU5NHJ1Ynd5Mw==,https://maps.google.com/?cid=3965899298460313205,5,1,,lunes: 14:00–22:30; martes: 14:00–22:30; miércoles: 14:00–10:30; jueves: 14:00–22:30; viernes: 14:00–22:30; sábado: 0:00–20:00; domingo: Cerrado,@justbycar,,03813501527,7,,Google Places API,2026-05-29
SwissJUST Argentina,Tienda Holística / Sahumerios,"San Luis N°462, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 502-6440,,https://maps.google.com/?cid=14381001826046789225,,,,"lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–21:00; domingo: 9:00–12:00, 18:00–21:00",@swissjustargentina,,03815026440,3,,Google Places API,2026-05-29
JUST Argentina - Incorporaciones y Ventas,Tienda Holística / Sahumerios,"San Luis N°462, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 502-6440,https://www.facebook.com/JUST-Argentina-Incorporaciones-y-Ventas-103683568934841,https://maps.google.com/?cid=13291930389906324093,,,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–21:00; domingo: 10:00–21:00,@justargentinaincorpo,,03815026440,5,,Google Places API,2026-05-29
Distribuidora Sandra Marzzan Tucuman,Tienda Holística / Sahumerios,"Catamarca 375, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 321-7282,https://www.facebook.com/sandramarzzantuc/,https://maps.google.com/?cid=4086075911558427790,5,4,,"lunes: 8:00–13:00, 18:00–20:30; martes: 8:00–13:00, 18:00–20:30; miércoles: 8:00–13:00, 18:00–20:30; jueves: 8:00–13:00, 18:00–20:30; viernes: 8:00–13:00, 16:30–20:30; sábado: Cerrado; domingo: Cerrado",@distribuidorasandram,,03813217282,7,,Google Places API,2026-05-29
VELAS AROMÁTICAS SAUDADE,Tienda Holística / Sahumerios,"Guirades 935, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,,https://www.instagram.com/velasaudade/,https://maps.google.com/?cid=3114461979488422988,,,,,@velasaromticassaudad,,,3,,Google Places API,2026-05-29
M & B Velas Artesanales,Tienda Holística / Sahumerios,"Juan Heller 159, T4107FKC Manantial, Tucumán, Argentina",Manantial,Tucumán,0381 435-1337,,https://maps.google.com/?cid=7250302020357341465,4.7,11,,,@mbvelasartesanales,,03814351337,5,,Google Places API,2026-05-29
