empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Blanca de Alma,Esoterismo / Tarot,"Gral. Manuel Belgrano 333, B1642DJG San Isidro, Provincia de Buenos Aires, Argentina",San Isidro,Provincia de Buenos Aires,011 3217-2294,https://blancadealma.mitiendanube.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZspFD1x_6prkqiC8rUvvWVwSquk1HIe9WohlUWr13Ipa3TENip7j30SzQ_aem_nlJey7BVXTPaA2FLM5QOZQ,https://maps.google.com/?cid=17340800509999328134,5,28,,lunes: 11:11–19:00; martes: 11:11–19:00; miércoles: 11:11–19:00; jueves: 11:11–19:00; viernes: 11:11–19:00; sábado: 11:30–19:30; domingo: Cerrado,@blancadealma,,01132172294,8,,Google Places API,2026-05-29
Bazar de Magia,Esoterismo / Tarot,"Hipólito Yrigoyen 969, C1086 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4334-5594,http://www.bazardemagia.com/,https://maps.google.com/?cid=14125824877252708606,4.6,291,,"lunes: 10:00–14:00, 14:30–19:00; martes: 10:00–14:00, 14:30–19:00; miércoles: 10:00–14:00, 14:30–19:00; jueves: 10:00–14:00, 14:30–19:00; viernes: 10:00–14:00, 14:30–19:00; sábado: 10:00–13:00; domingo: Cerrado",@bazardemagia,,01143345594,8,,Google Places API,2026-05-29
"Wicca Artesanías, Santería, regalería",Esoterismo / Tarot,"Cerro Inacayal 2-100, Q8407 Villa La Angostura, Neuquén, Argentina",Villa La Angostura,Neuquén,0294 437-4238,,https://maps.google.com/?cid=14333732400078292102,4.3,18,,lunes: 10:30–20:30; martes: 10:30–20:30; miércoles: 10:30–20:30; jueves: 10:30–20:30; viernes: 10:30–20:30; sábado: 10:30–20:30; domingo: Cerrado,@wiccaartesanassanter,,02944374238,5,,Google Places API,2026-05-29
Tienda Objetos,Regalería / Deco Holística,"Av. Triunvirato 4329, C1431 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5263-3736,http://www.tiendaobjetos.com.ar/,https://maps.google.com/?cid=8577591958005049209,4,1346,,"lunes: 9:30–13:00, 14:30–17:00; martes: 9:30–13:00, 14:30–17:00; miércoles: 9:30–13:00, 14:30–17:00; jueves: 9:30–13:00, 14:30–17:00; viernes: 9:30–13:00, 14:30–17:00; sábado: 9:00–13:00; domingo: Cerrado",@tiendaobjetos,,01152633736,8,,Google Places API,2026-05-29
Limala Deco,Regalería / Deco Holística,"Av. S. Martín 1801, C1416CRG Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2624-8332,http://limaladeco.com.ar/,https://maps.google.com/?cid=4085298179391878597,4.5,751,,lunes: 10:30–19:00; martes: 10:30–19:00; miércoles: 10:30–19:00; jueves: 10:30–19:00; viernes: 10:30–19:00; sábado: 10:30–16:00; domingo: Cerrado,@limaladeco,,01126248332,8,,Google Places API,2026-05-29
PUNTOHOME - PUNTOLED,Regalería / Deco Holística,"Entre Ríos 2776, B7600 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,0223 594-8549,https://puntoled.com.ar/,https://maps.google.com/?cid=2773588374126486723,4.9,605,,lunes: 14:00–18:00; martes: 14:00–18:00; miércoles: Cerrado; jueves: 14:00–18:00; viernes: 14:00–18:00; sábado: 10:00–13:00; domingo: Cerrado,@puntohomepuntoled,,02235948549,8,,Google Places API,2026-05-29
Luminocity Iluminacion,Regalería / Deco Holística,"Av. Warnes 986, C1416 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,https://www.luminocity.com.ar/,https://maps.google.com/?cid=2014906379052585725,4.4,3202,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 10:00–13:30; domingo: Cerrado,@luminocityiluminacio,,,6,,Google Places API,2026-05-29
NEALIGHT MORENO,Regalería / Deco Holística,"Belisario Roldán 2616 Nave 18B, B1744 La Reja, Provincia de Buenos Aires, Argentina",La Reja,Provincia de Buenos Aires,011 2531-6746,https://www.nealight.com.ar/,https://maps.google.com/?cid=9146312305956368154,5,3,,lunes: 8:30–18:00; martes: 8:30–18:00; miércoles: 8:30–18:00; jueves: 8:30–18:00; viernes: 8:30–18:00; sábado: 9:00–13:00; domingo: Cerrado,@nealightmoreno,,01125316746,7,,Google Places API,2026-05-29
Iluminación Center,Regalería / Deco Holística,"Avenida 12 de Octubre, Colectora Este Ramal Pilar 2585, B1667DCK Del Viso, Provincia de Buenos Aires, Argentina",Del Viso,Provincia de Buenos Aires,02320 40-6309,http://www.iluminacioncenter.com.ar/,https://maps.google.com/?cid=7513872041715411009,4.2,441,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–18:00; domingo: Cerrado,@iluminacincenter,,02320406309,8,,Google Places API,2026-05-29
ESPACIO iluminación,Regalería / Deco Holística,"Costa Rica 5607, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4518-4566,http://espacioiluminacion.com.ar/,https://maps.google.com/?cid=346737242414639492,5,7,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: Cerrado; domingo: Cerrado,@espacioiluminacin,,01145184566,7,,Google Places API,2026-05-29
IluminattiPilar iluminación Decorativa de Calidad,Regalería / Deco Holística,"Colectora Este Ramal Pilar 2943, B1669 Manuel Alberti, Provincia de Buenos Aires, Argentina",Manuel Alberti,Provincia de Buenos Aires,,https://www.iluminattipilar.com.ar/,https://maps.google.com/?cid=6383521500893053286,4.5,159,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–14:00; domingo: Cerrado,@iluminattipilarilumi,,,6,,Google Places API,2026-05-29
Magnolias Deco,Regalería / Deco Holística,"Alfredo Palacios 855, B1617 Troncos del Talar, Provincia de Buenos Aires, Argentina",Troncos del Talar,Provincia de Buenos Aires,011 3078-7000,https://www.magnoliasdeco.com.ar/,https://maps.google.com/?cid=14696672806108986085,4.6,4074,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–19:00; domingo: 10:00–18:00,@magnoliasdeco,,01130787000,8,,Google Places API,2026-05-29
Enertik | Energía Solar,Regalería / Deco Holística,"Av. Uriburu 5080, S2000EMR Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 332-1161,https://enertik.ar/,https://maps.google.com/?cid=13308423864011048020,4.6,487,,lunes: 8:00–17:00; martes: 8:00–17:00; miércoles: 8:00–17:00; jueves: 8:00–17:00; viernes: 8:00–17:00; sábado: Cerrado; domingo: Cerrado,@enertikenergasolar,,03413321161,8,,Google Places API,2026-05-29
Del Origen al Original,Regalería / Deco Holística,"Monroe 4833, C1431 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5157-3156,http://www.delorigenaloriginal.com.ar/,https://maps.google.com/?cid=10879890844807353192,4.8,62,,,@delorigenaloriginal,,01151573156,8,,Google Places API,2026-05-29
ARQUILED S.R.L. (Fábrica),Regalería / Deco Holística,"Gutiérrez 2177, B1650 Villa Maipú, Provincia de Buenos Aires, Argentina",Villa Maipú,Provincia de Buenos Aires,011 15-5137-7075,http://www.insativa.com.ar/,https://maps.google.com/?cid=6121239928667503114,4.9,171,,"lunes: 8:00–13:00, 14:00–16:00; martes: 8:00–13:00, 14:00–16:00; miércoles: 8:00–13:00, 14:00–16:00; jueves: 8:00–13:00, 14:00–16:00; viernes: 8:00–13:00, 14:00–16:00; sábado: Cerrado; domingo: Cerrado",@arquiledsrlfbrica,,0111551377075,8,,Google Places API,2026-05-29
Lograsso Iluminación y electricidad,Regalería / Deco Holística,"Av. 44 2270, B1900 La Plata, Provincia de Buenos Aires, Argentina",La Plata,Provincia de Buenos Aires,0221 447-7864,https://www.lograssoiluminacion.com.ar/,https://maps.google.com/?cid=13659569622786769493,4.3,430,,lunes: 8:00–16:00; martes: 8:00–16:00; miércoles: 8:00–16:00; jueves: 8:00–16:00; viernes: 8:00–16:00; sábado: 8:00–13:00; domingo: Cerrado,@lograssoiluminacinye,,02214477864,8,,Google Places API,2026-05-29
RUNA TIENDA,Regalería / Deco Holística,"Gral. José de San Martín 1835, B1604 Florida, Provincia de Buenos Aires, Argentina",Florida,Provincia de Buenos Aires,011 6039-6368,http://runatiendaholistica.mitiendanube.com/,https://maps.google.com/?cid=4068906503461197490,5,19,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–18:00; domingo: Cerrado,@runatienda,,01160396368,7,,Google Places API,2026-05-29
Cuberen Decoracion,Regalería / Deco Holística,"Paso 564, C1031ABL Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3507-2402,http://www.cuberendecoracion.com.ar/,https://maps.google.com/?cid=2117383160259213063,5,9,,lunes: 8:30–17:30; martes: 8:30–17:30; miércoles: 8:30–17:30; jueves: 8:30–17:30; viernes: 8:30–17:30; sábado: Cerrado; domingo: Cerrado,@cuberendecoracion,,01135072402,7,,Google Places API,2026-05-29
Mística y Energías,Regalería / Deco Holística,"Posadas 125, B1874DHD Villa Dominico, Provincia de Buenos Aires, Argentina",Villa Dominico,Provincia de Buenos Aires,011 15-2276-9955,,https://maps.google.com/?cid=17859858110688565584,5,5,,,@msticayenergas,,0111522769955,5,,Google Places API,2026-05-29
Buenos Aires LED,Regalería / Deco Holística,"Cafayate 1385, C1440 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 6557-2424,https://buenosaires-led.com.ar/,https://maps.google.com/?cid=8547422430545539623,4.7,225,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: Cerrado; domingo: Cerrado,@buenosairesled,,01165572424,8,,Google Places API,2026-05-29
Se Luz,Regalería / Deco Holística,"GBO, C. 65 2113, B1910 Los Hornos, Provincia de Buenos Aires, Argentina",Los Hornos,Provincia de Buenos Aires,,,https://maps.google.com/?cid=9445272641450466033,5,1,,,@seluz,,,3,,Google Places API,2026-05-29
GULLO Iluminación,Regalería / Deco Holística,"Av. San Martín 571, M5500 Mendoza, Argentina",,Mendoza,0261 423-7023,https://gulloiluminacion.com/,https://maps.google.com/?cid=2653290230959119414,4.4,167,,"lunes: 8:45–12:45, 16:00–20:00; martes: 8:45–12:45, 16:00–20:00; miércoles: 8:45–12:45, 16:00–20:00; jueves: 8:45–12:45, 16:00–20:00; viernes: 8:45–12:45, 16:00–20:00; sábado: 9:00–13:00; domingo: Cerrado",@gulloiluminacin,,02614237023,8,,Google Places API,2026-05-29
INDALI,Regalería / Deco Holística,"San Antonio 819, C1275 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5097-7761,https://www.indali.com.ar/,https://maps.google.com/?cid=15894316560808701775,5,2,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@indali,,01150977761,7,,Google Places API,2026-05-29
Almacén de Aromas,Difusores / Aromatizadores,"Dorrego 1096, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 211-9218,http://almacendearomas.com.ar/,https://maps.google.com/?cid=5853187342078569281,4.3,40,,"lunes: 10:30–13:15, 16:00–19:15; martes: 10:30–13:15, 16:00–19:15; miércoles: 10:30–13:15, 16:00–19:15; jueves: 10:30–13:15, 16:00–19:15; viernes: 10:30–13:15, 16:00–19:15; sábado: 10:30–13:15; domingo: Cerrado",@almacndearomas,,03412119218,8,,Google Places API,2026-05-29
ESENCIA BODY & HOME,Difusores / Aromatizadores,"Soler 5502, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,https://www.esenciabodyandhome.com.ar/,https://maps.google.com/?cid=15386553001062687741,4.6,637,,lunes: 10:00–17:00; martes: 10:00–17:00; miércoles: 10:00–17:00; jueves: 10:00–17:00; viernes: 10:00–17:00; sábado: 9:00–12:30; domingo: Cerrado,@esenciabodyhome,,,6,,Google Places API,2026-05-29
Bazar De Aromas,Difusores / Aromatizadores,"Zelarrayán 383, B8000 Bahía Blanca, Provincia de Buenos Aires, Argentina",Bahía Blanca,Provincia de Buenos Aires,,,https://maps.google.com/?cid=2575178869503326157,4.5,13,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–13:00; domingo: Cerrado,@bazardearomas,,,3,,Google Places API,2026-05-29
ARÔME (Tienda de aromas en Neuquén),Difusores / Aromatizadores,"Leguizamón Onesimo 222, Q8300 Neuquén, Argentina",Neuquén,Neuquén,0299 655-2771,,https://maps.google.com/?cid=4839809967796276694,5,10,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–14:00; domingo: Cerrado,@armetiendadearomasen,,02996552771,5,,Google Places API,2026-05-29
"Difusores Saphirus, Sagrada Madre y Lámparas de sal en PerfuMate",Difusores / Aromatizadores,"Estomba 376, B8000 Bahía Blanca, Provincia de Buenos Aires, Argentina",Bahía Blanca,Provincia de Buenos Aires,0291 15-436-5614,http://www.perfumate.com.ar/,https://maps.google.com/?cid=6348478166415104438,4.7,37,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 10:00–13:00; domingo: Cerrado,@difusoressaphirussag,,0291154365614,8,,Google Places API,2026-05-29
AMOTERRA®,Difusores / Aromatizadores,"Roque Sáenz Peña 2936, 1753 Lomas del Mirador, Provincia de Buenos Aires, Argentina",Lomas del Mirador,Provincia de Buenos Aires,011 7602-4736,https://www.amoterra.com.ar/,https://maps.google.com/?cid=3369454138914831855,5,109,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: Cerrado; domingo: Cerrado,@amoterra,,01176024736,8,,Google Places API,2026-05-29
Las Gauras Aromas,Difusores / Aromatizadores,"Av. Mengelle 437, R8324 Cipolletti, Río Negro, Argentina",Cipolletti,Río Negro,0299 583-7729,,https://maps.google.com/?cid=18194081889328716476,4.5,38,,"lunes: 9:00–13:00, 16:00–20:00; martes: 9:00–13:00, 16:00–20:00; miércoles: 9:00–13:00, 16:00–20:00; jueves: 9:00–13:00, 16:00–20:00; viernes: 9:00–13:00, 16:00–20:00; sábado: 9:00–13:00; domingo: Cerrado",@lasgaurasaromas,,02995837729,6,,Google Places API,2026-05-29
Esencias Aromáticas,Difusores / Aromatizadores,"Gral. Gorriti 466, B1870 Avellaneda, Provincia de Buenos Aires, Argentina",Avellaneda,Provincia de Buenos Aires,011 4368-7616,https://esenciasparadifusores.jimdoweb.com/,https://maps.google.com/?cid=11799650129354046243,4.6,9,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–13:00; domingo: Cerrado,@esenciasaromticas,,01143687616,7,,Google Places API,2026-05-29
Aromass Air Breeze - Líder en Aromatización Ambiental,Difusores / Aromatizadores,"Av. Eva Perón 4549, C1407 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5890-4945,http://www.aromass.com.ar/,https://maps.google.com/?cid=2683421694113173721,4.6,57,,lunes: 8:30–17:00; martes: 8:30–17:00; miércoles: 8:30–17:00; jueves: 8:30–17:00; viernes: 8:30–17:00; sábado: Cerrado; domingo: Cerrado,@aromassairbreezelder,,01158904945,8,,Google Places API,2026-05-29
Perfucasa,Difusores / Aromatizadores,"Av. Cabildo 2431, C1428 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2670-2222,http://www.perfucasa.com/,https://maps.google.com/?cid=13767601776985235756,4.4,214,,lunes: 11:00–19:30; martes: 11:00–19:30; miércoles: 11:00–19:30; jueves: 11:00–19:30; viernes: 11:00–19:30; sábado: 11:00–19:30; domingo: Cerrado,@perfucasa,,01126702222,8,,Google Places API,2026-05-29
Alma y Vida Bath & Home,Difusores / Aromatizadores,"Av. Curapaligüe 1017, C1406DAK Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 6839-4287,https://wa.me/c/67354348241053,https://maps.google.com/?cid=7683748570473665995,4.5,36,,lunes: 10:00–17:00; martes: 10:00–17:00; miércoles: 10:00–17:00; jueves: 10:00–17:00; viernes: 10:00–17:00; sábado: Cerrado; domingo: Cerrado,@almayvidabathhome,,01168394287,8,,Google Places API,2026-05-29
Arofragancias,Difusores / Aromatizadores,"Pje. Ariel 2551, C1416DFA Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3797-3785,https://www.arofragancias.com.ar/,https://maps.google.com/?cid=1799988144898427322,4.7,58,,"lunes: 10:00–14:00, 15:00–18:00; martes: 10:00–14:00, 15:00–18:00; miércoles: 10:00–14:00, 15:00–18:00; jueves: 10:00–14:00, 15:00–18:00; viernes: 10:00–14:00, 15:00–18:00; sábado: Cerrado; domingo: Cerrado",@arofragancias,,01137973785,8,,Google Places API,2026-05-29
Tienda de Aromas,Difusores / Aromatizadores,"San Martín 645, B7000 Tandil, Provincia de Buenos Aires, Argentina",Tandil,Provincia de Buenos Aires,0249 420-9304,https://linkr.bio/tiendadearomas.tandil,https://maps.google.com/?cid=3560985217780846736,4.9,21,,lunes: 10:00–19:30; martes: 10:00–19:30; miércoles: 10:00–19:30; jueves: 10:00–19:30; viernes: 10:00–19:30; sábado: 4:30–20:30; domingo: Cerrado,@tiendadearomas,,02494209304,8,,Google Places API,2026-05-29
Época Bella,Difusores / Aromatizadores,"Nicaragua 4700, C1414BJQ Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4834-6306,https://www.epocabella.com.ar/,https://maps.google.com/?cid=17021753694549559126,4.3,101,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–19:00; domingo: 14:00–19:00,@pocabella,,01148346306,8,,Google Places API,2026-05-29
Velas FLÔ Tienda de Aromas,Difusores / Aromatizadores,"Céspedes 3063, C1426DVC Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4146-9115,http://www.velasflo.com.ar/,https://maps.google.com/?cid=2323263889371879283,5,33,,"lunes: 10:30–13:00, 15:30–19:00; martes: 10:30–13:00, 15:30–19:00; miércoles: 10:30–13:00, 15:30–19:00; jueves: 10:30–13:00, 15:30–19:00; viernes: 10:30–13:00, 15:30–19:00; sábado: 10:00–13:00; domingo: Cerrado",@velasfltiendadearoma,,01141469115,8,,Google Places API,2026-05-29
Arôme fin,Difusores / Aromatizadores,"Dr. Ricardo Balbín 742, B1824 Valentín Alsina, Provincia de Buenos Aires, Argentina",Valentín Alsina,Provincia de Buenos Aires,011 6650-3553,,https://maps.google.com/?cid=10321196774979067910,4.8,5,,,@armefin,,01166503553,5,,Google Places API,2026-05-29
Aromas,Difusores / Aromatizadores,"Barcelona 439, S2300 Rafaela, Santa Fe, Argentina",Rafaela,Santa Fe,03492 67-7946,https://www.facebook.com/aromasraf/,https://maps.google.com/?cid=2233785142464873960,4,3,,"lunes: 8:00–12:00, 16:30–19:30; martes: 8:00–12:00, 16:30–19:30; miércoles: 8:00–20:00; jueves: 8:00–20:00; viernes: 8:00–20:00; sábado: 8:00–20:00; domingo: Cerrado",@aromas,,03492677946,7,,Google Places API,2026-05-29
Boutique de aromas,Difusores / Aromatizadores,"Vicente López 2514, B7400 Olavarría, Provincia de Buenos Aires, Argentina",Olavarría,Provincia de Buenos Aires,0297 513-8790,,https://maps.google.com/?cid=2779126593832384575,,,,lunes: 9:00–14:00; martes: 9:00–14:00; miércoles: 9:00–14:00; jueves: 9:00–14:00; viernes: 9:00–14:00; sábado: 9:30–13:00; domingo: Cerrado,@boutiquedearomas,,02975138790,3,,Google Places API,2026-05-29
Neirot Aromas,Difusores / Aromatizadores,"Mayor Irusta 2921, B1661 Bella Vista, Provincia de Buenos Aires, Argentina",Bella Vista,Provincia de Buenos Aires,011 3602-4854,https://www.neirotaromas.com.ar/,https://maps.google.com/?cid=7319353996756724599,4.8,20,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–20:00; domingo: 9:00–14:30,@neirotaromas,,01136024854,8,,Google Places API,2026-05-29
